benchmark,kind,line,function,applicable,pragma,in_main,in_excluded_function,on_scaffolding,end
polybench/gesummv,task,458,main,False,['#pragma omp task'],True,False,False,459
polybench/gesummv,task,458,main,False,['#pragma omp task'],True,False,False,459
polybench/gesummv,task,458,main,True,"['#pragma omp parallel', '#pragma omp single']",True,False,False,459
polybench/gesummv,task,474,main,False,['#pragma omp task'],True,False,True,474
polybench/gesummv,task,474,main,False,['#pragma omp task'],True,False,True,474
polybench/gesummv,task,474,main,True,"['#pragma omp parallel', '#pragma omp single']",True,False,True,474
polybench/gesummv,task,469,main,False,['#pragma omp task'],True,False,False,469
polybench/gesummv,task,469,main,False,['#pragma omp task'],True,False,False,469
polybench/gesummv,task,469,main,True,"['#pragma omp parallel', '#pragma omp single']",True,False,False,469
polybench/gesummv,task,472,main,False,['#pragma omp task'],True,False,True,472
polybench/gesummv,task,472,main,False,['#pragma omp task'],True,False,True,472
polybench/gesummv,task,472,main,True,"['#pragma omp parallel', '#pragma omp single']",True,False,True,472
polybench/gesummv,task,473,main,False,['#pragma omp task'],True,False,True,473
polybench/gesummv,task,473,main,False,['#pragma omp task'],True,False,True,473
polybench/gesummv,task,473,main,True,"['#pragma omp parallel', '#pragma omp single']",True,False,True,473
polybench/gesummv,task,474,main,False,['#pragma omp task'],True,False,True,474
polybench/gesummv,task,474,main,False,['#pragma omp task'],True,False,True,474
polybench/gesummv,task,474,main,True,"['#pragma omp parallel', '#pragma omp single']",True,False,True,474
polybench/gesummv,task,472,main,False,['#pragma omp task'],True,False,True,472
polybench/gesummv,task,472,main,False,['#pragma omp task'],True,False,True,472
polybench/gesummv,task,472,main,True,"['#pragma omp parallel', '#pragma omp single']",True,False,True,472
polybench/gesummv,task,476,main,False,['#pragma omp task'],True,False,True,476
polybench/gesummv,task,476,main,False,['#pragma omp task'],True,False,True,476
polybench/gesummv,task,476,main,True,"['#pragma omp parallel', '#pragma omp single']",True,False,True,476
polybench/gesummv,task,475,main,False,['#pragma omp task'],True,False,True,475
polybench/gesummv,task,475,main,False,['#pragma omp task'],True,False,True,475
polybench/gesummv,task,475,main,True,"['#pragma omp parallel', '#pragma omp single']",True,False,True,475
polybench/gesummv,task,476,main,False,['#pragma omp task'],True,False,True,476
polybench/gesummv,task,476,main,False,['#pragma omp task'],True,False,True,476
polybench/gesummv,task,476,main,True,"['#pragma omp parallel', '#pragma omp single']",True,False,True,476
polybench/gesummv,task,473,main,False,['#pragma omp task'],True,False,True,473
polybench/gesummv,task,473,main,False,['#pragma omp task'],True,False,True,473
polybench/gesummv,task,473,main,True,"['#pragma omp parallel', '#pragma omp single']",True,False,True,473
polybench/gesummv,task,475,main,False,['#pragma omp task'],True,False,True,475
polybench/gesummv,task,475,main,False,['#pragma omp task'],True,False,True,475
polybench/gesummv,task,475,main,True,"['#pragma omp parallel', '#pragma omp single']",True,False,True,475
polybench/gesummv,do_all,472,main,True,#pragma omp parallel for,True,False,True,472
polybench/gesummv,do_all,473,main,True,#pragma omp parallel for,True,False,True,473
polybench/gesummv,do_all,474,main,True,#pragma omp parallel for,True,False,True,474
polybench/gesummv,do_all,475,main,True,#pragma omp parallel for,True,False,True,475
polybench/gesummv,do_all,476,main,True,#pragma omp parallel for,True,False,True,476
polybench/gesummv,do_all,396,init_array,True,#pragma omp parallel for,False,True,False,396
polybench/gesummv,do_all,393,init_array,True,#pragma omp parallel for,False,True,False,393
polybench/gesummv,do_all,433,kernel_gesummv,True,#pragma omp parallel for,False,False,False,433
polybench/gesummv,do_all,413,print_array,True,#pragma omp parallel for,False,True,False,413
polybench/gramschmidt,task,228,xmalloc,False,['#pragma omp task'],False,True,False,228
polybench/gramschmidt,task,228,xmalloc,False,['#pragma omp task'],False,True,False,228
polybench/gramschmidt,task,228,xmalloc,True,"['#pragma omp parallel', '#pragma omp single']",False,True,False,228
polybench/gramschmidt,task,228,xmalloc,False,['#pragma omp task'],False,True,False,228
polybench/gramschmidt,task,228,xmalloc,False,['#pragma omp task'],False,True,False,228
polybench/gramschmidt,task,228,xmalloc,True,"['#pragma omp parallel', '#pragma omp single']",False,True,False,228
polybench/gramschmidt,task,471,main,False,['#pragma omp task'],True,False,False,475
polybench/gramschmidt,task,471,main,False,['#pragma omp task'],True,False,False,475
polybench/gramschmidt,task,471,main,True,"['#pragma omp parallel', '#pragma omp single']",True,False,False,475
polybench/gramschmidt,task,468,main,False,['#pragma omp task'],True,False,False,519
polybench/gramschmidt,task,468,main,False,['#pragma omp task'],True,False,False,519
polybench/gramschmidt,task,468,main,True,"['#pragma omp parallel', '#pragma omp single']",True,False,False,519
polybench/gramschmidt,task,228,xmalloc,False,['#pragma omp task'],False,True,False,228
polybench/gramschmidt,task,228,xmalloc,False,['#pragma omp task'],False,True,False,228
polybench/gramschmidt,task,228,xmalloc,True,"['#pragma omp parallel', '#pragma omp single']",False,True,False,228
polybench/gramschmidt,task,489,main,False,['#pragma omp task'],True,False,True,489
polybench/gramschmidt,task,489,main,False,['#pragma omp task'],True,False,True,489
polybench/gramschmidt,task,489,main,True,"['#pragma omp parallel', '#pragma omp single']",True,False,True,489
polybench/gramschmidt,task,490,main,False,['#pragma omp task'],True,False,True,490
polybench/gramschmidt,task,490,main,False,['#pragma omp task'],True,False,True,490
polybench/gramschmidt,task,490,main,True,"['#pragma omp parallel', '#pragma omp single']",True,False,True,490
polybench/gramschmidt,task,491,main,False,['#pragma omp task'],True,False,True,491
polybench/gramschmidt,task,491,main,False,['#pragma omp task'],True,False,True,491
polybench/gramschmidt,task,491,main,True,"['#pragma omp parallel', '#pragma omp single']",True,False,True,491
polybench/gramschmidt,task,491,main,False,['#pragma omp task'],True,False,True,491
polybench/gramschmidt,task,491,main,False,['#pragma omp task'],True,False,True,491
polybench/gramschmidt,task,491,main,True,"['#pragma omp parallel', '#pragma omp single']",True,False,True,491
polybench/gramschmidt,task,486,main,False,['#pragma omp task'],True,False,False,486
polybench/gramschmidt,task,486,main,False,['#pragma omp task'],True,False,False,486
polybench/gramschmidt,task,486,main,True,"['#pragma omp parallel', '#pragma omp single']",True,False,False,486
polybench/gramschmidt,task,490,main,False,['#pragma omp task'],True,False,True,490
polybench/gramschmidt,task,490,main,False,['#pragma omp task'],True,False,True,490
polybench/gramschmidt,task,490,main,True,"['#pragma omp parallel', '#pragma omp single']",True,False,True,490
polybench/gramschmidt,task,489,main,False,['#pragma omp task'],True,False,True,489
polybench/gramschmidt,task,489,main,False,['#pragma omp task'],True,False,True,489
polybench/gramschmidt,task,489,main,True,"['#pragma omp parallel', '#pragma omp single']",True,False,True,489
polybench/gramschmidt,do_all,489,main,True,#pragma omp parallel for,True,False,True,489
polybench/gramschmidt,do_all,490,main,True,#pragma omp parallel for,True,False,True,490
polybench/gramschmidt,do_all,491,main,True,#pragma omp parallel for,True,False,True,491
polybench/gramschmidt,do_all,396,init_array,True,#pragma omp parallel for,False,True,False,396
polybench/gramschmidt,do_all,395,init_array,True,#pragma omp parallel for,False,True,False,395
polybench/gramschmidt,do_all,401,init_array,True,#pragma omp parallel for,False,True,False,401
polybench/gramschmidt,do_all,400,init_array,True,#pragma omp parallel for,False,True,False,400
polybench/gramschmidt,do_all,454,kernel_gramschmidt,True,#pragma omp parallel for,False,False,False,454
polybench/gramschmidt,do_all,459,kernel_gramschmidt,True,#pragma omp parallel for,False,False,False,459
polybench/gramschmidt,do_all,461,kernel_gramschmidt,True,#pragma omp parallel for,False,False,False,461
polybench/gramschmidt,do_all,456,kernel_gramschmidt,True,#pragma omp parallel for,False,False,False,456
polybench/gramschmidt,do_all,448,kernel_gramschmidt,True,#pragma omp parallel for,False,False,False,448
polybench/gramschmidt,do_all,417,print_array,True,#pragma omp parallel for,False,True,False,417
polybench/gramschmidt,do_all,416,print_array,True,#pragma omp parallel for,False,True,False,416
polybench/gramschmidt,do_all,423,print_array,True,#pragma omp parallel for,False,True,False,423
polybench/gramschmidt,do_all,422,print_array,True,#pragma omp parallel for,False,True,False,422
polybench/gramschmidt,do_all,429,print_array,True,#pragma omp parallel for,False,True,False,429
polybench/gramschmidt,do_all,428,print_array,True,#pragma omp parallel for,False,True,False,428
polybench/gramschmidt,reduction,451,kernel_gramschmidt,True,#pragma omp parallel for,False,False,False,451
polybench/jacobi-1d-imper,task,228,xmalloc,False,['#pragma omp task'],False,True,False,228
polybench/jacobi-1d-imper,task,228,xmalloc,False,['#pragma omp task'],False,True,False,228
polybench/jacobi-1d-imper,task,228,xmalloc,True,"['#pragma omp parallel', '#pragma omp single']",False,True,False,228
polybench/jacobi-1d-imper,task,228,xmalloc,False,['#pragma omp task'],False,True,False,228
polybench/jacobi-1d-imper,task,228,xmalloc,False,['#pragma omp task'],False,True,False,228
polybench/jacobi-1d-imper,task,228,xmalloc,True,"['#pragma omp parallel', '#pragma omp single']",False,True,False,228
polybench/jacobi-1d-imper,task,446,main,False,['#pragma omp task'],True,False,False,447
polybench/jacobi-1d-imper,task,446,main,False,['#pragma omp task'],True,False,False,447
polybench/jacobi-1d-imper,task,446,main,True,"['#pragma omp parallel', '#pragma omp single']",True,False,False,447
polybench/jacobi-1d-imper,task,439,main,False,['#pragma omp task'],True,False,False,482
polybench/jacobi-1d-imper,task,439,main,False,['#pragma omp task'],True,False,False,482
polybench/jacobi-1d-imper,task,439,main,True,"['#pragma omp parallel', '#pragma omp single']",True,False,False,482
polybench/jacobi-1d-imper,task,228,xmalloc,False,['#pragma omp task'],False,True,False,228
polybench/jacobi-1d-imper,task,228,xmalloc,False,['#pragma omp task'],False,True,False,228
polybench/jacobi-1d-imper,task,228,xmalloc,True,"['#pragma omp parallel', '#pragma omp single']",False,True,False,228
polybench/jacobi-1d-imper,task,458,main,False,['#pragma omp task'],True,False,True,458
polybench/jacobi-1d-imper,task,458,main,False,['#pragma omp task'],True,False,True,458
polybench/jacobi-1d-imper,task,458,main,True,"['#pragma omp parallel', '#pragma omp single']",True,False,True,458
polybench/jacobi-1d-imper,task,457,main,False,['#pragma omp task'],True,False,True,457
polybench/jacobi-1d-imper,task,457,main,False,['#pragma omp task'],True,False,True,457
polybench/jacobi-1d-imper,task,457,main,True,"['#pragma omp parallel', '#pragma omp single']",True,False,True,457
polybench/jacobi-1d-imper,task,458,main,False,['#pragma omp task'],True,False,True,458
polybench/jacobi-1d-imper,task,458,main,False,['#pragma omp task'],True,False,True,458
polybench/jacobi-1d-imper,task,458,main,True,"['#pragma omp parallel', '#pragma omp single']",True,False,True,458
polybench/jacobi-1d-imper,task,454,main,False,['#pragma omp task'],True,False,False,454
polybench/jacobi-1d-imper,task,454,main,False,['#pragma omp task'],True,False,False,454
polybench/jacobi-1d-imper,task,454,main,True,"['#pragma omp parallel', '#pragma omp single']",True,False,False,454
polybench/jacobi-1d-imper,task,457,main,False,['#pragma omp task'],True,False,True,457
polybench/jacobi-1d-imper,task,457,main,False,['#pragma omp task'],True,False,True,457
polybench/jacobi-1d-imper,task,457,main,True,"['#pragma omp parallel', '#pragma omp single']",True,False,True,457
polybench/jacobi-1d-imper,do_all,457,main,True,#pragma omp parallel for,True,False,True,457
polybench/jacobi-1d-imper,do_all,458,main,True,#pragma omp parallel for,True,False,True,458
polybench/jacobi-1d-imper,do_all,394,init_array,True,#pragma omp parallel for,False,True,False,394
polybench/jacobi-1d-imper,do_all,431,kernel_jacobi_1d_imper,True,#pragma omp parallel for,False,False,False,431
polybench/jacobi-1d-imper,do_all,433,kernel_jacobi_1d_imper,True,#pragma omp parallel for,False,False,False,433
polybench/jacobi-1d-imper,do_all,411,print_array,True,#pragma omp parallel for,False,True,False,411
polybench/jacobi-2d-imper,task,442,main,False,['#pragma omp task'],True,False,False,485
polybench/jacobi-2d-imper,task,442,main,False,['#pragma omp task'],True,False,False,485
polybench/jacobi-2d-imper,task,442,main,True,"['#pragma omp parallel', '#pragma omp single']",True,False,False,485
polybench/jacobi-2d-imper,do_all,460,main,True,#pragma omp parallel for,True,False,True,460
polybench/jacobi-2d-imper,do_all,461,main,True,#pragma omp parallel for,True,False,True,461
polybench/jacobi-2d-imper,do_all,395,init_array,True,#pragma omp parallel for,False,True,False,395
polybench/jacobi-2d-imper,do_all,394,init_array,True,#pragma omp parallel for,False,True,False,394
polybench/jacobi-2d-imper,do_all,433,kernel_jacobi_2d_imper,True,#pragma omp parallel for,False,False,False,433
polybench/jacobi-2d-imper,do_all,432,kernel_jacobi_2d_imper,True,#pragma omp parallel for,False,False,False,432
polybench/jacobi-2d-imper,do_all,436,kernel_jacobi_2d_imper,True,#pragma omp parallel for,False,False,False,436
polybench/jacobi-2d-imper,do_all,435,kernel_jacobi_2d_imper,True,#pragma omp parallel for,False,False,False,435
polybench/jacobi-2d-imper,do_all,430,kernel_jacobi_2d_imper,True,#pragma omp parallel for,False,False,False,430
polybench/jacobi-2d-imper,do_all,413,print_array,True,#pragma omp parallel for,False,True,False,413
polybench/jacobi-2d-imper,do_all,412,print_array,True,#pragma omp parallel for,False,True,False,412
polybench/lu,task,228,xmalloc,False,['#pragma omp task'],False,True,False,228
polybench/lu,task,228,xmalloc,False,['#pragma omp task'],False,True,False,228
polybench/lu,task,228,xmalloc,True,"['#pragma omp parallel', '#pragma omp single']",False,True,False,228
polybench/lu,task,432,main,False,['#pragma omp task'],True,False,False,435
polybench/lu,task,432,main,False,['#pragma omp task'],True,False,False,435
polybench/lu,task,432,main,True,"['#pragma omp parallel', '#pragma omp single']",True,False,False,435
polybench/lu,task,228,xmalloc,False,['#pragma omp task'],False,True,False,228
polybench/lu,task,228,xmalloc,False,['#pragma omp task'],False,True,False,228
polybench/lu,task,228,xmalloc,True,"['#pragma omp parallel', '#pragma omp single']",False,True,False,228
polybench/lu,task,429,main,False,['#pragma omp task'],True,False,False,468
polybench/lu,task,429,main,False,['#pragma omp task'],True,False,False,468
polybench/lu,task,429,main,True,"['#pragma omp parallel', '#pragma omp single']",True,False,False,468
polybench/lu,task,445,main,False,['#pragma omp task'],True,False,True,445
polybench/lu,task,445,main,False,['#pragma omp task'],True,False,True,445
polybench/lu,task,445,main,True,"['#pragma omp parallel', '#pragma omp single']",True,False,True,445
polybench/lu,task,442,main,False,['#pragma omp task'],True,False,False,442
polybench/lu,task,442,main,False,['#pragma omp task'],True,False,False,442
polybench/lu,task,442,main,True,"['#pragma omp parallel', '#pragma omp single']",True,False,False,442
polybench/lu,task,445,main,False,['#pragma omp task'],True,False,True,445
polybench/lu,task,445,main,False,['#pragma omp task'],True,False,True,445
polybench/lu,task,445,main,True,"['#pragma omp parallel', '#pragma omp single']",True,False,True,445
polybench/lu,do_all,445,main,True,#pragma omp parallel for,True,False,True,445
polybench/lu,do_all,388,init_array,True,#pragma omp parallel for,False,True,False,388
polybench/lu,do_all,387,init_array,True,#pragma omp parallel for,False,True,False,387
polybench/lu,do_all,420,kernel_lu,True,#pragma omp parallel for,False,False,False,420
polybench/lu,do_all,423,kernel_lu,True,#pragma omp parallel for,False,False,False,423
polybench/lu,do_all,422,kernel_lu,True,#pragma omp parallel for,False,False,False,422
polybench/lu,do_all,403,print_array,True,#pragma omp parallel for,False,True,False,403
polybench/lu,do_all,402,print_array,True,#pragma omp parallel for,False,True,False,402
polybench/lu,reduction,423,kernel_lu,True,#pragma omp parallel for,False,False,False,423
polybench/ludcmp,task,228,xmalloc,False,['#pragma omp task'],False,True,False,228
polybench/ludcmp,task,228,xmalloc,False,['#pragma omp task'],False,True,False,228
polybench/ludcmp,task,228,xmalloc,True,"['#pragma omp parallel', '#pragma omp single']",False,True,False,228
polybench/ludcmp,task,475,main,False,['#pragma omp task'],True,False,False,476
polybench/ludcmp,task,475,main,False,['#pragma omp task'],True,False,False,476
polybench/ludcmp,task,475,main,True,"['#pragma omp parallel', '#pragma omp single']",True,False,False,476
polybench/ludcmp,task,467,main,False,['#pragma omp task'],True,False,False,523
polybench/ludcmp,task,467,main,False,['#pragma omp task'],True,False,False,523
polybench/ludcmp,task,467,main,True,"['#pragma omp parallel', '#pragma omp single']",True,False,False,523
polybench/ludcmp,task,228,xmalloc,False,['#pragma omp task'],False,True,False,228
polybench/ludcmp,task,228,xmalloc,False,['#pragma omp task'],False,True,False,228
polybench/ludcmp,task,228,xmalloc,True,"['#pragma omp parallel', '#pragma omp single']",False,True,False,228
polybench/ludcmp,do_all,490,main,True,#pragma omp parallel for,True,False,True,490
polybench/ludcmp,do_all,491,main,True,#pragma omp parallel for,True,False,True,491
polybench/ludcmp,do_all,492,main,True,#pragma omp parallel for,True,False,True,492
polybench/ludcmp,do_all,493,main,True,#pragma omp parallel for,True,False,True,493
polybench/ludcmp,do_all,395,init_array,True,#pragma omp parallel for,False,True,False,395
polybench/ludcmp,do_all,390,init_array,True,#pragma omp parallel for,False,True,False,390
polybench/ludcmp,do_all,433,kernel_ludcmp,True,#pragma omp parallel for,False,False,False,433
polybench/ludcmp,do_all,440,kernel_ludcmp,True,#pragma omp parallel for,False,False,False,440
polybench/ludcmp,do_all,431,kernel_ludcmp,True,#pragma omp parallel for,False,False,False,431
polybench/ludcmp,do_all,449,kernel_ludcmp,True,#pragma omp parallel for,False,False,False,449
polybench/ludcmp,do_all,457,kernel_ludcmp,True,#pragma omp parallel for,False,False,False,457
polybench/ludcmp,do_all,411,print_array,True,#pragma omp parallel for,False,True,False,411
polybench/ludcmp,do_all,436,kernel_ludcmp,True,#pragma omp parallel for,False,False,False,436
polybench/ludcmp,do_all,452,kernel_ludcmp,True,#pragma omp parallel for,False,False,False,452
polybench/ludcmp,do_all,443,kernel_ludcmp,True,#pragma omp parallel for,False,False,False,443
polybench/ludcmp,do_all,460,kernel_ludcmp,True,#pragma omp parallel for,False,False,False,460
polybench/ludcmp,reduction,436,kernel_ludcmp,True,#pragma omp parallel for,False,False,False,436
polybench/ludcmp,reduction,443,kernel_ludcmp,True,#pragma omp parallel for,False,False,False,443
polybench/ludcmp,reduction,452,kernel_ludcmp,True,#pragma omp parallel for,False,False,False,452
polybench/ludcmp,reduction,460,kernel_ludcmp,True,#pragma omp parallel for,False,False,False,460
polybench/mvt,task,228,xmalloc,False,['#pragma omp task'],False,True,False,228
polybench/mvt,task,228,xmalloc,False,['#pragma omp task'],False,True,False,228
polybench/mvt,task,228,xmalloc,True,"['#pragma omp parallel', '#pragma omp single']",False,True,False,228
polybench/mvt,task,441,main,False,['#pragma omp task'],True,False,False,502
polybench/mvt,task,441,main,False,['#pragma omp task'],True,False,False,502
polybench/mvt,task,441,main,True,"['#pragma omp parallel', '#pragma omp single']",True,False,False,502
polybench/mvt,do_all,466,main,True,#pragma omp parallel for,True,False,True,466
polybench/mvt,do_all,467,main,True,#pragma omp parallel for,True,False,True,467
polybench/mvt,do_all,468,main,True,#pragma omp parallel for,True,False,True,468
polybench/mvt,do_all,469,main,True,#pragma omp parallel for,True,False,True,469
polybench/mvt,do_all,470,main,True,#pragma omp parallel for,True,False,True,470
polybench/mvt,do_all,397,init_array,True,#pragma omp parallel for,False,True,False,397
polybench/mvt,do_all,391,init_array,True,#pragma omp parallel for,False,True,False,391
polybench/mvt,do_all,433,kernel_mvt,True,#pragma omp parallel for,False,False,False,433
polybench/mvt,do_all,432,kernel_mvt,True,#pragma omp parallel for,False,False,False,432
polybench/mvt,do_all,436,kernel_mvt,True,#pragma omp parallel for,False,False,False,436
polybench/mvt,do_all,435,kernel_mvt,True,#pragma omp parallel for,False,False,False,435
polybench/mvt,do_all,413,print_array,True,#pragma omp parallel for,False,True,False,413
polybench/reg_detect,task,228,xmalloc,False,['#pragma omp task'],False,True,False,228
polybench/reg_detect,task,228,xmalloc,False,['#pragma omp task'],False,True,False,228
polybench/reg_detect,task,228,xmalloc,True,"['#pragma omp parallel', '#pragma omp single']",False,True,False,228
polybench/reg_detect,task,467,main,False,['#pragma omp task'],True,False,False,527
polybench/reg_detect,task,467,main,False,['#pragma omp task'],True,False,False,527
polybench/reg_detect,task,467,main,True,"['#pragma omp parallel', '#pragma omp single']",True,False,False,527
polybench/reg_detect,task,478,main,False,['#pragma omp task'],True,False,False,479
polybench/reg_detect,task,478,main,False,['#pragma omp task'],True,False,False,479
polybench/reg_detect,task,478,main,True,"['#pragma omp parallel', '#pragma omp single']",True,False,False,479
polybench/reg_detect,do_all,491,main,True,#pragma omp parallel for,True,False,True,491
polybench/reg_detect,do_all,492,main,True,#pragma omp parallel for,True,False,True,492
polybench/reg_detect,do_all,493,main,True,#pragma omp parallel for,True,False,True,493
polybench/reg_detect,do_all,494,main,True,#pragma omp parallel for,True,False,True,494
polybench/reg_detect,do_all,495,main,True,#pragma omp parallel for,True,False,True,495
polybench/reg_detect,do_all,402,init_array,True,#pragma omp parallel for,False,True,False,402
polybench/reg_detect,do_all,401,init_array,True,#pragma omp parallel for,False,True,False,401
polybench/reg_detect,do_all,443,kernel_reg_detect,True,#pragma omp parallel for,False,False,False,443
polybench/reg_detect,do_all,442,kernel_reg_detect,True,#pragma omp parallel for,False,False,False,442
polybench/reg_detect,do_all,441,kernel_reg_detect,True,#pragma omp parallel for,False,False,False,441
polybench/reg_detect,do_all,451,kernel_reg_detect,True,#pragma omp parallel for,False,False,False,451
polybench/reg_detect,do_all,448,kernel_reg_detect,True,#pragma omp parallel for,False,False,False,448
polybench/reg_detect,do_all,446,kernel_reg_detect,True,#pragma omp parallel for,False,False,False,446
polybench/reg_detect,do_all,457,kernel_reg_detect,True,#pragma omp parallel for,False,False,False,457
polybench/reg_detect,do_all,461,kernel_reg_detect,True,#pragma omp parallel for,False,False,False,461
polybench/reg_detect,do_all,460,kernel_reg_detect,True,#pragma omp parallel for,False,False,False,460
polybench/reg_detect,do_all,439,kernel_reg_detect,True,#pragma omp parallel for,False,False,False,439
polybench/reg_detect,do_all,419,print_array,True,#pragma omp parallel for,False,True,False,419
polybench/reg_detect,do_all,418,print_array,True,#pragma omp parallel for,False,True,False,418
polybench/seidel-2d,task,228,xmalloc,False,['#pragma omp task'],False,True,False,228
polybench/seidel-2d,task,228,xmalloc,False,['#pragma omp task'],False,True,False,228
polybench/seidel-2d,task,228,xmalloc,True,"['#pragma omp parallel', '#pragma omp single']",False,True,False,228
polybench/seidel-2d,task,437,main,False,['#pragma omp task'],True,False,False,441
polybench/seidel-2d,task,437,main,False,['#pragma omp task'],True,False,False,441
polybench/seidel-2d,task,437,main,True,"['#pragma omp parallel', '#pragma omp single']",True,False,False,441
polybench/seidel-2d,task,228,xmalloc,False,['#pragma omp task'],False,True,False,228
polybench/seidel-2d,task,228,xmalloc,False,['#pragma omp task'],False,True,False,228
polybench/seidel-2d,task,228,xmalloc,True,"['#pragma omp parallel', '#pragma omp single']",False,True,False,228
polybench/seidel-2d,task,434,main,False,['#pragma omp task'],True,False,False,474
polybench/seidel-2d,task,434,main,False,['#pragma omp task'],True,False,False,474
polybench/seidel-2d,task,434,main,True,"['#pragma omp parallel', '#pragma omp single']",True,False,False,474
polybench/seidel-2d,task,451,main,False,['#pragma omp task'],True,False,True,451
polybench/seidel-2d,task,451,main,False,['#pragma omp task'],True,False,True,451
polybench/seidel-2d,task,451,main,True,"['#pragma omp parallel', '#pragma omp single']",True,False,True,451
polybench/seidel-2d,task,451,main,False,['#pragma omp task'],True,False,True,451
polybench/seidel-2d,task,451,main,False,['#pragma omp task'],True,False,True,451
polybench/seidel-2d,task,451,main,True,"['#pragma omp parallel', '#pragma omp single']",True,False,True,451
polybench/seidel-2d,task,448,main,False,['#pragma omp task'],True,False,False,448
polybench/seidel-2d,task,448,main,False,['#pragma omp task'],True,False,False,448
polybench/seidel-2d,task,448,main,True,"['#pragma omp parallel', '#pragma omp single']",True,False,False,448
polybench/seidel-2d,do_all,451,main,True,#pragma omp parallel for,True,False,True,451
polybench/seidel-2d,do_all,394,init_array,True,#pragma omp parallel for,False,True,False,394
polybench/seidel-2d,do_all,393,init_array,True,#pragma omp parallel for,False,True,False,393
polybench/seidel-2d,do_all,409,print_array,True,#pragma omp parallel for,False,True,False,409
polybench/seidel-2d,do_all,408,print_array,True,#pragma omp parallel for,False,True,False,408
polybench/symm,task,454,main,False,['#pragma omp task'],True,False,False,508
polybench/symm,task,454,main,False,['#pragma omp task'],True,False,False,508
polybench/symm,task,454,main,True,"['#pragma omp parallel', '#pragma omp single']",True,False,False,508
polybench/symm,do_all,477,main,True,#pragma omp parallel for,True,False,True,477
polybench/symm,do_all,478,main,True,#pragma omp parallel for,True,False,True,478
polybench/symm,do_all,479,main,True,#pragma omp parallel for,True,False,True,479
polybench/symm,do_all,400,init_array,True,#pragma omp parallel for,False,True,False,400
polybench/symm,do_all,399,init_array,True,#pragma omp parallel for,False,True,False,399
polybench/symm,do_all,405,init_array,True,#pragma omp parallel for,False,True,False,405
polybench/symm,do_all,404,init_array,True,#pragma omp parallel for,False,True,False,404
polybench/symm,do_all,441,kernel_symm,True,#pragma omp parallel for,False,False,False,441
polybench/symm,do_all,440,kernel_symm,True,#pragma omp parallel for,False,False,False,440
polybench/symm,do_all,419,print_array,True,#pragma omp parallel for,False,True,False,419
polybench/symm,do_all,418,print_array,True,#pragma omp parallel for,False,True,False,418
polybench/symm,do_all,444,kernel_symm,True,#pragma omp parallel for,False,False,False,444
polybench/symm,reduction,444,kernel_symm,True,#pragma omp parallel for,False,False,False,444
polybench/syr2k,task,228,xmalloc,False,['#pragma omp task'],False,True,False,228
polybench/syr2k,task,228,xmalloc,False,['#pragma omp task'],False,True,False,228
polybench/syr2k,task,228,xmalloc,True,"['#pragma omp parallel', '#pragma omp single']",False,True,False,228
polybench/syr2k,task,228,xmalloc,False,['#pragma omp task'],False,True,False,228
polybench/syr2k,task,228,xmalloc,False,['#pragma omp task'],False,True,False,228
polybench/syr2k,task,228,xmalloc,True,"['#pragma omp parallel', '#pragma omp single']",False,True,False,228
polybench/syr2k,task,228,xmalloc,False,['#pragma omp task'],False,True,False,228
polybench/syr2k,task,228,xmalloc,False,['#pragma omp task'],False,True,False,228
polybench/syr2k,task,228,xmalloc,True,"['#pragma omp parallel', '#pragma omp single']",False,True,False,228
polybench/syr2k,task,452,main,False,['#pragma omp task'],True,False,False,506
polybench/syr2k,task,452,main,False,['#pragma omp task'],True,False,False,506
polybench/syr2k,task,452,main,True,"['#pragma omp parallel', '#pragma omp single']",True,False,False,506
polybench/syr2k,task,455,main,False,['#pragma omp task'],True,False,False,461
polybench/syr2k,task,455,main,False,['#pragma omp task'],True,False,False,461
polybench/syr2k,task,455,main,True,"['#pragma omp parallel', '#pragma omp single']",True,False,False,461
polybench/syr2k,task,475,main,False,['#pragma omp task'],True,False,True,475
polybench/syr2k,task,475,main,False,['#pragma omp task'],True,False,True,475
polybench/syr2k,task,475,main,True,"['#pragma omp parallel', '#pragma omp single']",True,False,True,475
polybench/syr2k,task,472,main,False,['#pragma omp task'],True,False,False,472
polybench/syr2k,task,472,main,False,['#pragma omp task'],True,False,False,472
polybench/syr2k,task,472,main,True,"['#pragma omp parallel', '#pragma omp single']",True,False,False,472
polybench/syr2k,task,475,main,False,['#pragma omp task'],True,False,True,475
polybench/syr2k,task,475,main,False,['#pragma omp task'],True,False,True,475
polybench/syr2k,task,475,main,True,"['#pragma omp parallel', '#pragma omp single']",True,False,True,475
polybench/syr2k,task,476,main,False,['#pragma omp task'],True,False,True,476
polybench/syr2k,task,476,main,False,['#pragma omp task'],True,False,True,476
polybench/syr2k,task,476,main,True,"['#pragma omp parallel', '#pragma omp single']",True,False,True,476
polybench/syr2k,task,477,main,False,['#pragma omp task'],True,False,True,477
polybench/syr2k,task,477,main,False,['#pragma omp task'],True,False,True,477
polybench/syr2k,task,477,main,True,"['#pragma omp parallel', '#pragma omp single']",True,False,True,477
polybench/syr2k,task,477,main,False,['#pragma omp task'],True,False,True,477
polybench/syr2k,task,477,main,False,['#pragma omp task'],True,False,True,477
